malware,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,t_11,t_12,t_13,t_14,t_15,t_16,t_17,t_18,t_19,t_20,t_21,t_22,t_23,t_24,t_25,t_26,t_27,t_28,t_29,t_30,t_31,t_32,t_33,t_34,t_35,t_36,t_37,t_38,t_39,t_40,t_41,t_42,t_43,t_44,t_45,t_46,t_47,t_48,t_49,t_50,t_51,t_52,t_53,t_54,t_55,t_56,t_57,t_58,t_59,t_60,t_61,t_62,t_63,t_64,t_65,t_66,t_67,t_68,t_69,t_70,t_71,t_72,t_73,t_74,t_75,t_76,t_77,t_78,t_79,t_80,t_81,t_82,t_83,t_84,t_85,t_86,t_87,t_88,t_89,t_90,t_91,t_92,t_93,t_94,t_95,t_96,t_97,t_98,t_99
1,95,136,135,136,135,134,135,134,135,262,231,220,235,95,237,135,235,95,235,95,237,235,237,235,237,95,124,117,109,130,135,218,136,135,218,136,135,231,220,219,220,237,235,135,134,25,136,135,210,135,212,135,136,135,210,212,135,137,135,274,182,137,153,167,153,137,154,182,137,167,166,176,166,153,177,191,177,191,154,177,191,177,191,154,177,191,177,191,154,177,191,177,191,154,177,153,154,153,136,135
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,221,238,219,232,236,219,232,236,219,232,236,219,9,136,95,6,134,135,232,153,232,60,266,138,153,6,153,136,135,232,234,227,232,234,227,232,236,232,236,232,236,232,236,232,236,232,236,232,236,162
1,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,97,16,134,135,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,167,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,97
1,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,167,232,219,236,219,232,97,140,97,92,232,136,135,236,219,232,236,219,158,89,97,154,136,135,228
1,95,254,156,257,193,257,193,154,156,153,257,193,98,76,156,154,156,206,154,156,257,193,154,177,191,154,177,191,154,136,135,97,156,159,174,154,98,76,156,154,156,257,193,257,153,257,193,257,193,206,187,259,154,42,136,135,98,76,156,154,156,154,42,153,156,79,257,193,288,156,153,193,206,193,206,193,206,259,255,154,137,232,236,219,232,236,219,93,134,135,232,175,92,231,153,170,153,81,153,134
1,95,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,153,262,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138
1,95,153,170,153,134,135,134,153,262,153,136,135,136,135,95,231,235,219,231,235,219,232,236,219,154,136,135,136,135,136,135,136,135,136,135,136,135,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,153,134,135,180,154,94
1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,183,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,99,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,209,59,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,49
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,221,238,136,95,238,219,232,236,219,232,236,219,232,236,219,9,6,134,135,232,162,60,266,138,53,95,162,53,95,162,53,95,6,153,136,135,232,234,227,232,234,227,232,236,232,236,232,236,232,236
1,95,136,135,136,135,136,135,136,135,136,135,262,153,136,135,133,94,174,134,135,153,94,154,177,191,154,177,191,154,94,153,136,135,183,153,136,135,136,135,136,135,97,16,134,135,136,135,232,236,219,232,236,219,93,134,135,232,175,136,135,93,153,170,153,136,135,136,135,136,135,95,231,235,219,136,135,92,231,136,135,136,135,93,136,135,136,135,95,134,135,262,9,154,283,153,25,136,135,49,94
1,134,135,134,135,134,135,93,153,232,177,191,154,177,191,154,56,154,56,140,134,135,232,134,135,134,135,134,135,93,134,9,25,134,60,138,135,133,266,153,60,138,266,134,254,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,153,170,153,158,93,107,162,133,153,136,254,135,136,135,232,135,234,135,227,232,234,135,230,135,219,76,232,135,236,135,236
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,221,238,219,232,236,219,232,236,219,232,236,136,95,236,219,9,6,134,135,232,153,232,60,266,138,153,162,53,95,6,153,136,135,232,234,227,232,234,227,232,236,232,236,232,236,232,236,232,236,232
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,221,238,136,95,238,219,232,236,219,232,236,219,232,236,219,9,6,134,135,232,60,266,138,6,153,136,135,232,234,227,232,234,227,232,236,232,236,232,236,232,236,232,236,232,236,232,236,232,236,232
1,231,177,191,154,177,191,154,184,139,153,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,153,94,154,94,153,136,135,134,59,49,94,59,138,94,49,134,59,138,134,135,134,135,134,135,134,135,139,254,134,135,92,136,254,135,134,135,153,170,134,135,72,162,72,162,72,162,72,162,72,162,72
1,95,136,135,136,135,136,135,262,183,153,136,135,95,93,158,95,177,178,190,183,92,134,136,92,134,177,191,154,134,135,154,178,191,154,136,135,136,135,97,16,134,135,136,135,178,191,154,178,191,154,93,134,135,178,175,136,135,93,153,170,153,136,135,136,135,136,135,95,178,191,154,136,135,92,178,136,135,136,135,93,136,135,136,135,95,134,135,153,262,153,9,154,283,153,154,94,153,136,135,25
1,95,153,134,135,134,153,262,153,136,135,136,135,95,231,235,219,231,235,219,232,236,219,154,136,135,136,135,136,135,136,135,136,135,136,135,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,153,134,135,180,154,94,154,177
1,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,99,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,209,59,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,49
1,95,136,135,136,135,136,135,136,135,136,135,262,183,153,136,135,136,135,136,135,97,16,134,135,136,135,232,236,219,232,236,219,93,134,135,232,175,136,135,93,153,170,153,136,135,136,135,136,135,95,231,235,219,136,135,92,231,136,135,136,135,93,136,135,136,135,95,134,135,262,9,154,283,154,94,153,136,135,25,136,135,28,135,31,135,103,136,135,153,167,160,167,195,153,167,232,236,84,85,219
1,95,93,158,95,177,178,136,135,232,135,234,135,227,232,234,135,230,135,219,76,232,135,236,135,236,219,56,232,234,230,219,232,236,219,56,232,234,219,232,234,219,56,232,236,219,232,236,219,134,135,232,236,219,190,183,92,134,136,92,134,177,191,154,134,135,177,191,177,191,154,177,168,177,191,154,168,154,177,154,177,169,154,177,154,177,169,154,177,154,177,191,154,177,154,177,191,154,178,191,154
1,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,134,135,99,232,236,219,134,135,136,135,254,136,254,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,209,59,138,59,138,154,153,94,153,136,135,153,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,138,59
1,95,134,135,95,262,61,232,97,16,134,135,136,135,154,177,191,154,177,191,154,136,135,97,156,159,174,154,153,170,153,136,135,133,94,174,134,135,153,94,136,135,232,95,25,66,26,215,216,154,232,26,215,216,154,232,236,219,92,93,136,135,136,135,231,235,219,231,235,219,135,231,235,219,136,135,136,135,283,134,135,167,160,167,195,136,135,283,134,59,138,136,135,137,232,236,219,136,135,283,135
1,231,177,191,154,177,191,154,184,139,153,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,153,94,154,94,153,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,266,153,136,135,97,156,159,174,154,94,153,16,97
1,95,134,135,262,9,154,283,154,94,153,136,135,25,136,135,28,135,31,135,103,136,135,167,160,167,195,153,232,236,49,94,49,94,84,85,153,219,232,136,135,228,135,49,94,232,49,228,154,232,228,232,92,235,219,136,135,228,9,135,232,135,154,228,232,235,219,228,236,219,154,232,154,94,179,154,179,154,153,232,236,219,153,228,232,235,219,134,59,228,153,49,94,232,49,94,228,135,235,219,135
1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,183,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,99,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,209,59,138,59,138,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135
1,231,177,191,154,177,191,154,184,139,153,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,92,177,191,136,154,136,135,93,232,219,136,135,153,232,134,135,153,158,93,153,93,153,135,153,170,153,170,153,170,153,94,154,94,153,136,135,134,59,138,59,138,153,170,153,170,49,94,59
1,95,136,135,136,135,81,135,134,135,262,135,154,183,153,136,135,95,93,158,95,177,178,190,183,92,134,136,92,134,177,191,154,134,135,154,178,191,154,136,135,136,135,97,16,134,135,136,135,178,191,154,178,191,154,93,134,135,178,175,136,135,93,153,170,153,136,135,136,135,136,135,95,178,191,154,136,135,92,178,136,135,136,135,93,136,135,136,135,95,134,135,153,81,153,262,9,154,283,153,154
1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,183,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,209,59,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59
1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,183,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,99,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,209,59,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136
1,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,99,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,209,59,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,49
1,95,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,153,134,135,262,153,94,72,254,134,135,16,57,263,134,135,231,134,135,177,191,154,177,191,154,177,191,154,177,191,154,135,134,135,16,154,134,135,136,134,135,136,134
1,153,170,153,81,153,183,135,183,136,135,183,59,162,153,183,153,170,183,135,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,153,134,135,180,154,94,154,177,94,219,94,136,135,136,135,93,153,170,153,136,135,136,135,95
1,162,153,232,236,219,153,176,187,154,232,236,219,232,236,219,134,135,170,153,170,158,170,25,190,153,190,154,177,191,154,177,191,154,136,135,97,156,159,174,154,190,170,190,153,190,170,190,153,190,170,190,153,190,170,190,153,190,170,190,153,190,170,190,153,190,170,153,98,136,135,28,153,134,135,170,156,79,190,153,190,170,190,153,190,170,190,153,190,170,190,153,190,170,159,174,190,153,190,170,190
1,231,177,191,154,177,191,154,184,139,153,139,134,135,134,135,134,135,134,135,231,233,226,153,226,153,226,153,226,153,226,153,226,153,226,153,226,153,170,226,153,170,226,153,170,226,219,231,235,219,231,235,219,231,235,136,135,97,156,159,174,154,219,231,235,219,231,235,219,231,235,219,231,235,219,231,235,219,231,235,219,231,235,219,231,235,219,231,235,219,231,235,219,231,235,219,231,235,219,231,235
1,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,209,59,138,59,138,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,221,238,136,95,238,219,232,236,219,232,236,219,232,236,219,9,6,134,135,232,60,266,138,6,153,136,135,232,162,53,95,234,227,232,234,227,232,236,232,236,232,236,232,236,232,236,232,236,232,236
1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,183,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,209,59,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,49,94
1,231,177,191,154,177,191,154,184,139,153,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,153,94,154,94,153,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,266,153,136,135,97,156,159,174,154,94,153,16,97
1,95,93,158,95,177,178,136,135,232,135,234,135,227,232,234,135,230,135,219,76,232,135,236,135,236,219,56,232,234,230,219,232,236,219,56,232,234,219,232,234,219,56,232,236,219,232,236,219,134,135,232,236,219,190,183,92,134,136,92,134,177,191,154,134,135,154,178,191,154,136,135,95,136,135,156,79,159,174,93,154,205,154,156,79,159,174,93,154,205,154,232,219,232,236,219,56,232,234,230,219
1,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,134,135,232,236,219,134,135,136,135,254,136,254,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,209,59,138,59,138,154,153,94,153,136,135,136,135,136,135,153,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,138,59,138
1,231,177,191,154,177,191,154,184,139,153,139,134,135,134,135,134,139,135,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,135,59,138,59,138,153,94,154,94,153,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,139,134,135,134,135,94,57,138,266,153,136,135,97,156,159,174,154,94,153,16,97
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,221,238,136,238,219,232,236,95,236,219,232,236,219,232,236,219,9,162,53,95,162,53,95,6,134,135,232,60,266,138,162,53,95,162,53,95,6,153,136,162,135,53,95,232,234,227,162,53,95,227
1,95,136,135,136,135,136,135,262,183,153,136,135,136,135,136,135,97,16,134,135,136,135,136,135,93,153,170,153,136,135,136,135,136,135,95,231,235,219,136,135,92,231,136,135,136,135,93,136,135,136,135,95,134,135,262,9,154,283,154,94,153,136,135,25,136,135,28,135,31,135,103,136,135,153,167,160,167,195,153,167,232,236,84,85,219,232,228,232,228,232,228,235,219,228,232,228,235,219,228,232
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,136,221,95,221,238,219,232,236,219,232,236,219,232,236,219,9,6,134,135,232,60,266,138,6,153,136,135,232,234,227,232,234,227,232,236,232,236,232,236,232,236,232,236,232,236,232,236,232,236,232
1,95,93,158,95,177,178,136,135,232,135,234,135,227,232,234,135,230,135,219,76,232,135,236,135,236,219,56,232,234,230,219,232,236,219,56,232,234,219,232,234,219,56,232,236,219,232,236,219,134,135,232,236,219,190,183,92,134,136,92,134,177,191,154,134,135,154,178,191,154,136,135,95,136,135,156,79,159,174,93,154,205,154,156,79,159,174,93,154,205,154,232,219,232,236,219,56,154,232,236,219
1,95,136,135,136,135,136,135,136,135,136,135,262,153,170,153,136,135,133,94,174,134,135,153,94,154,177,191,154,177,191,154,94,153,136,135,183,153,136,135,136,135,136,135,97,16,134,135,136,135,232,236,219,232,236,219,93,134,135,232,175,136,135,93,153,170,153,136,135,136,135,136,135,95,231,235,219,136,135,92,231,136,135,136,135,93,136,135,136,135,95,134,135,262,9,154,283,153,25,136,135
1,95,136,135,136,135,81,135,134,135,262,135,154,183,153,136,135,95,93,158,95,177,178,190,183,92,134,136,92,134,177,191,154,134,135,154,178,191,154,136,135,136,135,97,16,134,135,136,135,178,191,154,178,191,154,93,134,135,178,175,136,135,93,153,170,153,136,135,136,135,136,135,95,178,191,154,136,135,92,178,136,135,136,135,93,136,135,136,135,95,134,135,153,81,153,262,9,154,283,153,154
1,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,99,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,209,59,138,59,138,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,138,59,138,49,94,59,138,94,49,134,59,138,59,138,59,138,134,135,140,134,135
1,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,136,135,97,156,159,174,154,231,135,16,136,135,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,167,232,219,236,219,232,134,135,134,135,134,135,136,135,228,232,236,219,228,219,135,232,156,154,185,154,170,135,136,135,136,190,231
1,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,167,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,97,140,97,92,232
1,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,167,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,135,97,140,97,92
1,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,167,232,219,236,219,232,97,140,97,92,232,136,135,236,219,232,236,219,158,89,97,154,136,135,136
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,221,136,95,238,219,232,236,219,232,236,219,232,236,219,9,6,134,135,232,60,266,138,162,53,95,6,153,136,135,232,234,227,232,234,227,232,236,232,236,232,236,232,236,232,236,232,236,232,236,232
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,221,238,136,95,238,219,232,236,219,232,236,219,232,162,53,236,95,236,219,9,162,53,95,6,162,53,95,134,135,232,60,266,138,162,53,95,162,53,95,6,153,162,53,95,136,135,232,234,227,162
1,95,153,170,153,134,135,134,153,95,262,153,72,94,136,135,136,135,134,135,153,94,154,177,154,177,191,154,177,154,177,191,154,153,94,254,16,60,263,231,59,138,59,138,57,138,263,135,136,135,154,177,191,154,177,191,154,136,135,97,156,159,174,154,136,135,136,135,136,135,153,170,153,177,191,86,154,94,153,136,135,59,138,136,135,94,59,138,59,138,57,153,134,59,138,59,138,49,94,49,72
1,254,209,134,136,135,136,135,136,135,181,174,232,236,219,232,236,219,232,236,219,232,236,219,232,236,219,232,154,177,191,154,177,191,154,136,135,97,156,159,174,154,231,135,16,136,135,92,231,136,135,232,236,219,232,135,232,236,219,135,232,236,219,135,104,135,232,219,236,219,232,219,236,219,135,154,167,232,219,236,219,232,136,135,228,232,236,219,228,219,135,232,156,154,185,154,97,140,97,92,232
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,221,238,219,232,236,219,232,136,95,236,219,232,236,219,9,6,134,135,232,60,266,138,6,153,136,135,232,234,227,232,234,227,232,236,232,236,232,236,232,236,232,236,232,236,232,236,232,236,232,236
1,95,136,135,136,135,136,135,136,135,136,135,134,135,134,135,262,153,170,153,136,135,133,94,174,134,135,153,94,154,177,191,154,177,191,154,94,153,136,135,183,153,136,135,136,135,136,135,97,16,134,135,136,135,232,236,219,232,236,219,93,134,135,232,175,136,135,93,153,170,153,136,135,136,135,136,135,95,231,235,219,136,135,92,231,136,135,136,135,93,136,135,136,135,95,134,135,153,262,9,154
1,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,209,59,138,59,138,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134
1,95,134,135,262,153,183,135,183,136,135,187,183,162,153,183,153,170,183,135,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,153,134,135,180,154,94,154,177,94,219,94,136,135,136,135,93,153,170,153,136,135,136,135,95
1,95,93,158,95,177,178,136,135,232,135,234,135,227,232,234,135,230,135,219,76,232,135,236,135,236,219,56,232,234,230,219,232,236,219,56,232,234,219,232,234,219,56,232,236,219,232,236,219,134,135,232,236,219,190,183,92,134,136,92,134,177,191,154,134,135,177,191,177,191,154,177,168,177,191,154,168,154,177,154,177,169,154,177,154,177,169,154,177,154,177,191,154,177,154,177,191,154,178,191,154
1,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,136,135,183,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,99,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,209,59,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,49
1,95,153,170,153,134,135,134,153,262,153,136,135,136,135,95,231,235,219,231,235,219,232,236,219,154,136,135,136,135,136,135,136,135,136,135,136,135,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,153,134,135,180,154,94
1,95,136,135,136,135,136,135,136,135,134,135,134,135,262,136,135,28,177,191,154,177,191,154,135,29,135,35,135,156,79,257,193,154,232,236,219,9,232,236,228,232,236,219,228,219,232,236,219,25,274,221,238,219,232,236,219,232,236,219,232,236,219,9,136,95,6,134,135,232,153,232,60,266,138,153,162,53,95,6,153,136,135,232,234,227,232,234,227,232,236,232,236,232,236,232,236,232,236,232,236
1,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,156,159,174,205,80,174,205,154,159,174,153,205,154,153,134,135,159,154,134,135,153,170,153,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134,135,134
1,154,177,191,154,177,191,154,134,135,134,135,134,135,93,153,232,56,140,136,135,89,140,134,135,232,177,191,134,135,136,135,134,135,99,140,232,236,219,134,135,134,135,254,136,254,136,254,94,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,59,138,209,59,154,153,94,153,136,135,136,135,136,135,136,135,136,135,141,135,141,136,135,136,135,136,135,134,59,49
1,93,134,135,92,153,254,153,170,153,136,254,136,254,97,140,97,92,232,136,135,236,219,232,236,177,191,154,177,191,154,219,158,89,97,154,136,254,136,254,136,135,134,135,136,254,136,254,136,254,134,135,184,156,159,174,154,136,254,153,136,254,136,254,136,254,136,254,135,232,154,184,140,134,135,134,135,134,135,92,254,136,254,156,159,174,154,184,156,159,174,154,93,183,156,60,266,138,79,257,193
0,95,134,135,134,135,262,134,135,134,135,9,156,93,79,159,174,205,154,79,159,174,205,154,79,159,174,205,154,136,135,27,231,177,191,154,177,191,154,136,135,97,156,159,174,154,231,226,231,234,230,231,236,177,191,154,177,154,199,76,191,154,236,177,191,154,177,154,199,76,191,154,219,226,231,234,230,231,236,177,191,154,177,154,199,76,154,219,226,231,234,230,231,236,177,191,154,177,154,199,76
